0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
"{'username': '@khaledhasan631', 'comment': 'I have spent an productive hour with this video. I watched this video without skipping any sequence. The story telling was great from Shahrose vai. Currently,, I am studying in CSE but I like this type podcast by which I can spent my leisure time very productively and this video is one of them. Thanks a lot. Doing great guys.'}","{'username': '@towsefahmed9010', 'comment': 'One of the best postcard in 2cent podcast. \nLove from dhaka ️ thanks for sharing your thoughs and we know you are the greatest mentor in the field.\nDifference between you and other marketer?\nThey teach how it will works and you know whats going on in the audience and what they want️'}","{'username': '@ksiripon1', 'comment': 'Thank you, Nafeez bhai, to invite him this extra ordinary session '}","{'username': '@imran.2003', 'comment': 'নাফিস ভাই ! দক্ষিণ এশিয়ার সেরা উদ্যোক্তা পুরস্কার প্রাপ্ত, বাংলাদেশের জনপ্রিয় অ্যাপস ডেভেলপার,\nমো: জোবায়ের হোসেন ভাই কে আপনাদের পোগ্রামে দেখতে চাই,  প্লিজ প্লিজ প্লিজ '}","{'username': '@edukashion-jn3fz', 'comment': ""things I learnt in a new fashion:\n-> you can start with zero capital (creating content, funneling people who want to read it to an ebook)\n-> storytelling, capturing ATTENTION and giving them a call to action \n-> it is not only me, it's me & you vs the problem in a partnership""}","{'username': '@ElhamBinAhmed', 'comment': ""Well, marketing is a cool thing we agree.  But is it morally fine to sell a stuff at 2000 which should be sold at 1000? Won't it be injustice if we think about the quality?""}","{'username': '@b.m.sajolmahmud6752', 'comment': 'In a word mind blowing. We should take an effective step to make life meaningful.'}","{'username': '@hasanpranto7689', 'comment': 'Bring Numeri Sattar Apar from ACS. He recently generated 12 Crores from a single course.'}","{'username': '@ayshasiddika2273', 'comment': 'অনেক ধন্যবাদ ফারদি ভাইয়াকে। আজ স্টোরি টেলিং টাইপের এড করে যে মানুষের হৃদয় ছোঁয়া যায় কোন একটা প্রোডাক্টের প্রতি এতটা আকর্ষিত করা যেতে পারে এটার সত্যিকার অর্থে অনুধাবনটা আমার আজকে হল।'}","{'username': '@lovenature666', 'comment': ""Bro I am a digital marketer. I watch your 2 cent podcast regularly but watching today's video I learned a lot more that I never knew. Brother I want more videos like this""}","{'username': '@Dreamwins2001', 'comment': 'This podcast is exclusive informative and helpful for everyone..'}","{'username': '@IamShahRoseFaRdi', 'comment': 'ধন্যবাদ আমাকে এমন একটি সুযোগ দেয়ার জন্য, ইনশাআল্লাহ এই ১ ঘন্টা ১৮ মিনিট কারো বিফলে যাবে না '}","{'username': '@clicktechbangla9876', 'comment': 'যারা নেগেটিভ কমেন্ট করতে চেয়েও করতেছেন না, বা যারা এই ভাইকে ভালোভাবেই চিনেন,বা যারা বাশ খেয়েছেন।  তারা লাইক দিন ।'}","{'username': '@SURAIYASHIFA', 'comment': 'I wish this podcast was 10 hours long'}","{'username': '@Humanitybywahabchowdhury', 'comment': 'Fahmid Al Nayeem Vaike 2 Cents Podcast এ দেখতে চাই, যিনি হলেন ডিজিটাল মার্কেটিং এর বস- যারা ভাইকে চিনেন,আশা করি সবাই একমত হবেন'}","{'username': '@ashanulkabir4651', 'comment': 'সত্যিই অসাধারণ। কখন যে সময় শেষ হয়েছে বুঝতেই পারলাম না। আরও শোনার জন্য প্রস্তুত ছিলাম কিন্তু ততক্ষণে শেষ।'}","{'username': '@parthacb', 'comment': 'This is literally the best podcast on the 2 cents podcast.  You just listen to his words.'}","{'username': '@abdullahalmehadymeraz4428', 'comment': 'Outstanding confident Hero. আপনি একজন নলেজ শেয়ারিং এন্ড ক্যারিং পারসন ভাইয়া অনেক ধন্যবাদ।\n\nআপনাকে আমরা আরও অনেক ইন ডিটেলসে দেখতে চাই। '}","{'username': '@parvezwdadm', 'comment': 'সারজ ফারদি ভায়ের কোর্স থেকে আলহামদুলিল্লাহ অনেককিছু শিখতে পেরেছি আলহামদুলিল্লাহ, আর এই ভিডিও থেকে তার কিছু প্লান বুঝতে পারলাম, আর কিছু না হলেও তার রিকমেন্ড করা স্টোরি টেলিং এর বইটা পড়তেই হবে'}","{'username': '@abumuhammad9190', 'comment': 'মনে প্রবল জেদ+সাহস নিয়ে কাজ করতে হবে,\nফারদি ভাই উজ্জ্বল দৃষ্টান্ত ...'}"
"{'username': '@khaledhasan631', 'comment': 'I have spent an productive hour with this video. I watched this video without skipping any sequence. The story telling was great from Shahrose vai. Currently,, I am studying in CSE but I like this type podcast by which I can spent my leisure time very productively and this video is one of them. Thanks a lot. Doing great guys.'}","{'username': '@towsefahmed9010', 'comment': 'One of the best postcard in 2cent podcast. \nLove from dhaka ️ thanks for sharing your thoughs and we know you are the greatest mentor in the field.\nDifference between you and other marketer?\nThey teach how it will works and you know whats going on in the audience and what they want️'}","{'username': '@ksiripon1', 'comment': 'Thank you, Nafeez bhai, to invite him this extra ordinary session '}","{'username': '@imran.2003', 'comment': 'নাফিস ভাই ! দক্ষিণ এশিয়ার সেরা উদ্যোক্তা পুরস্কার প্রাপ্ত, বাংলাদেশের জনপ্রিয় অ্যাপস ডেভেলপার,\nমো: জোবায়ের হোসেন ভাই কে আপনাদের পোগ্রামে দেখতে চাই,  প্লিজ প্লিজ প্লিজ '}","{'username': '@edukashion-jn3fz', 'comment': ""things I learnt in a new fashion:\n-> you can start with zero capital (creating content, funneling people who want to read it to an ebook)\n-> storytelling, capturing ATTENTION and giving them a call to action \n-> it is not only me, it's me & you vs the problem in a partnership""}","{'username': '@ElhamBinAhmed', 'comment': ""Well, marketing is a cool thing we agree.  But is it morally fine to sell a stuff at 2000 which should be sold at 1000? Won't it be injustice if we think about the quality?""}","{'username': '@b.m.sajolmahmud6752', 'comment': 'In a word mind blowing. We should take an effective step to make life meaningful.'}","{'username': '@hasanpranto7689', 'comment': 'Bring Numeri Sattar Apar from ACS. He recently generated 12 Crores from a single course.'}","{'username': '@ayshasiddika2273', 'comment': 'অনেক ধন্যবাদ ফারদি ভাইয়াকে। আজ স্টোরি টেলিং টাইপের এড করে যে মানুষের হৃদয় ছোঁয়া যায় কোন একটা প্রোডাক্টের প্রতি এতটা আকর্ষিত করা যেতে পারে এটার সত্যিকার অর্থে অনুধাবনটা আমার আজকে হল।'}","{'username': '@lovenature666', 'comment': ""Bro I am a digital marketer. I watch your 2 cent podcast regularly but watching today's video I learned a lot more that I never knew. Brother I want more videos like this""}","{'username': '@Dreamwins2001', 'comment': 'This podcast is exclusive informative and helpful for everyone..'}","{'username': '@IamShahRoseFaRdi', 'comment': 'ধন্যবাদ আমাকে এমন একটি সুযোগ দেয়ার জন্য, ইনশাআল্লাহ এই ১ ঘন্টা ১৮ মিনিট কারো বিফলে যাবে না '}","{'username': '@clicktechbangla9876', 'comment': 'যারা নেগেটিভ কমেন্ট করতে চেয়েও করতেছেন না, বা যারা এই ভাইকে ভালোভাবেই চিনেন,বা যারা বাশ খেয়েছেন।  তারা লাইক দিন ।'}","{'username': '@SURAIYASHIFA', 'comment': 'I wish this podcast was 10 hours long'}","{'username': '@Humanitybywahabchowdhury', 'comment': 'Fahmid Al Nayeem Vaike 2 Cents Podcast এ দেখতে চাই, যিনি হলেন ডিজিটাল মার্কেটিং এর বস- যারা ভাইকে চিনেন,আশা করি সবাই একমত হবেন'}","{'username': '@ashanulkabir4651', 'comment': 'সত্যিই অসাধারণ। কখন যে সময় শেষ হয়েছে বুঝতেই পারলাম না। আরও শোনার জন্য প্রস্তুত ছিলাম কিন্তু ততক্ষণে শেষ।'}","{'username': '@parthacb', 'comment': 'This is literally the best podcast on the 2 cents podcast.  You just listen to his words.'}","{'username': '@abdullahalmehadymeraz4428', 'comment': 'Outstanding confident Hero. আপনি একজন নলেজ শেয়ারিং এন্ড ক্যারিং পারসন ভাইয়া অনেক ধন্যবাদ।\n\nআপনাকে আমরা আরও অনেক ইন ডিটেলসে দেখতে চাই। '}","{'username': '@parvezwdadm', 'comment': 'সারজ ফারদি ভায়ের কোর্স থেকে আলহামদুলিল্লাহ অনেককিছু শিখতে পেরেছি আলহামদুলিল্লাহ, আর এই ভিডিও থেকে তার কিছু প্লান বুঝতে পারলাম, আর কিছু না হলেও তার রিকমেন্ড করা স্টোরি টেলিং এর বইটা পড়তেই হবে'}","{'username': '@abumuhammad9190', 'comment': 'মনে প্রবল জেদ+সাহস নিয়ে কাজ করতে হবে,\nফারদি ভাই উজ্জ্বল দৃষ্টান্ত ...'}"
"{'username': '@thoughtscapes-official', 'comment': 'it was a great podcast.please bring antik mahmud to this podcast next time.'}","{'username': '@shohansarkar2875', 'comment': 'চমৎকার আলোচনা। ShahRose Fardi ভাই সত্যিকার অর্থেই একজন অসাধারণ ব্যাক্তি। '}","{'username': '@user-sh4ll6bq3g', 'comment': 'শুধু সফল ব্যক্তিদের নিয়ে নয় যারা সৈল নয় তাদেরকে নিয়ে ও প্রোগ্রাম করা উচিত একবার হলেও'}","{'username': '@rdvampire2789', 'comment': 'Thanks for sharing a lot of information.I have learnt a lot of things today.\nAfter a lot of time i have completed watching a long video.'}","{'username': '@Sksadi10', 'comment': '20 years old me watching this video.\nAfter 5 years I want to be successful like him.'}","{'username': '@freelancersajib6803', 'comment': 'ফারদি ভাইয়ের কোর্স এ যা আছে, এর আগে এগুলো পাই নি। অনেক কিছু থেকে আমরা পিছিয়ে। ধন্যবাদ ফারদি ভাইয়া এমন কিছু দেয়ার জন্যে আমাদের। দোয়া করি আরো অনেকদুর এগিয়ে যান। '}","{'username': '@faiaxakib', 'comment': ""Now, that's called a setup and branding ""}","{'username': '@shakilencrypted2339', 'comment': 'Bring Numeri sattar apar from ACS. He recently generated 12 crores from a single course(2)'}","{'username': '@shahedsalman9325', 'comment': ""আমি Shahrose Fardi ভাই এর ফেইসবুক মার্কেটিং কোর্স করেছি।\nসত্যি বলতে আসলেই বাংলাদেশে এমন একজন'ও নেই যে ওনার মতো বোঝানোর ক্ষমতা রাখে তাও এত্তো ডিপলি ভাবে ️\n\nশুভ কামনা রইলো ভাই, আমাদের নিত্য নতুন টেকনিক শিখিয়ে সাথেই থাকিয়েন ️️""}","{'username': '@dynamicmaker8788', 'comment': 'আসসালামু আলাইকুম, একদিন এই পডকাস্টে আমিও আমার সফলতার গল্প বলবো, ইনশাআল্লাহ।'}","{'username': '@ArifulIslam-id8yl', 'comment': 'I think this podcast will be hit '}","{'username': '@easternalliance7496', 'comment': 'I wish you all the best. Congratulations Mr.Fardi.'}","{'username': '@user-ex5um6el5n', 'comment': 'Unake deke ami amr journey start korsi… \nPurai hopeless silam … hoito kisu hobe na amk diye … but vhai k deke abr new start korlam sob… inshallah vai er sathe deka korte jabo akdin️'}","{'username': '@EnglishandArabiclearning', 'comment': 'অসাধারণ ! আমি ফারদি ভাইয়ার ইবুক পড়েছি ।মেসেজে কথাও হয়েছে ।উনি বলেছিলেন আমাকে হেল্প করবেন ।তারপর আর কথা হয়নি আমার ব্যস্ততার কারনে ।'}","{'username': '@serkitpolapain9204', 'comment': 'Best Podcast...অনেক কিছু শেখার আছে'}","{'username': '@PSI420sahidul', 'comment': 'আমি সারি্যাজ\n ভাইয়ের ফ্রি কোর্সটা সম্পূণ করেছি। সারিয়াজ সত্যি জিনিয়াস'}","{'username': '@OppoX3lite', 'comment': 'সাহরোজ ফারদি ভাইকে আমি চিনি ২ বছর থেকে... আমি উনার অনেক কোর্স কিনেছি... ads making,  animation এইগুলও....'}","{'username': '@atiqul6490', 'comment': 'Best Podcast... Best of luck vaiya ️'}","{'username': '@togormondol2602', 'comment': 'আসলে ফারদি ভাই অসাধারন একজন,উনার কাছ থেকে অনেক কিছু শেখার আছে...'}","{'username': '@user-si1rc2sg7z', 'comment': 'Shahrose Fardi Recommended  book ""Building a Story Brand by Donald Miller""'}"
"{'username': '@cartoonghor7748', 'comment': 'go ahead brother,its gonna viral and you really deserve it'}","{'username': '@JibonVai2.0', 'comment': 'ভাইএর সব ভিডিও দেখে বিসনেস ও করতেছি ইনশাআল্লাহ। ভাই একটা অন্য রকম জিনিস। ভালো বাসা রইলো এই প্রোডকাস্ট থেকেও অনেক কিছু শিখলাম। আমি হাটতে পারি নাহ হুইলচেয়ারে চলাচল। তবে অনলাইন এ বিসনেস অনেক ভালো লাগে। মানে এটা ভালো বাসার জিনিস এর মত।'}","{'username': '@alifhaider7866', 'comment': 'আমি আপনাদের প্রতিটা podcast একদম আপলোড দেওয়ার সাথে সাথে এক বসায় শুরু থেকে শেষ পর্যন্ত খুবই মনোযোগ সহকারে দেখি। এবং আমি ব্যাপকভাবে লাভবান। দয়া করে সোলায়মান সুখন ভাইকে আপনাদের podcast-এ আনুন। অনেক খুশি হবো।'}","{'username': '@BMOMOR-420', 'comment': 'উনি আসলেই একজন ভালো মেন্টর ওনার কাছ থেকে অনেক কিছু শিখার আছে। তবে আমরা যারা জিরো আমাদের একটু সহযোগিতা করলে আমরা খুবই উপক্রিত হই। প্লিজ'}","{'username': '@MorshedaRenu-qh4bn', 'comment': 'অনেক সুন্দর করে বোঝান আপনি। এটা সবাই পারেনা।'}","{'username': '@TheRealRifat', 'comment': 'ফারদি ভাই সত্যিই একটা ভালো মনের মানুষ তার পেইড কোর্সের কোথাও বাদ দিলাম তার ফ্রি কোর্স যে পরিমাণ ভ্যালু দিছে যা বলে বোঝানো সম্ভব না। এই পডকাস্ট টা আমার কাছে খুবই খুবই ভালো লাগছে। আমি শিওর  এই চ্যানেলের বেস্ট পডকাস্ট হবে'}","{'username': '@alifarmanturzo1584', 'comment': 'requested to do a podcast with Fahmid Bhai'}","{'username': '@ArifulIslam-xm7ki', 'comment': ""Now, that's called a setup and branding !""}","{'username': '@kawsarahmed6314', 'comment': '.আসলে ফারদি ভাই অসাধারন একজন,উনার কাছ থেকে অনেক কিছু শেখার আছে.'}","{'username': '@farid55555', 'comment': 'স্টোরি টেলিং শেখার জন্য বই টার নাম কি ভাই? যেটা এই ভিডিও তে উল্লেখ করেছিলেন।'}","{'username': '@nasifshahriar4375', 'comment': 'অসাধারণ পডকাস্ট, মন্ত্রমুগ্ধের মত দেখেছি। '}","{'username': '@ahsansagor1979', 'comment': '2 cent podcast দেখি আজ কাল\u200c প্রতারণা প্রমোট করছে।\u200cআশা করি\u200cএর পর কাউকে invite করার সময় income এর থেকে সে মানুষ হিসেবে কেমন সেটা জানবেন। আর আপনারা নিজেরাও মানুষ চেনার skill টা বাড়ান।'}","{'username': '@aroozfoodrecipe', 'comment': 'ফারদি ভাই  আমার কাছে  বেস্ট মেন্টর , ভাইয়ের ফ্রী ক্লাস থেকেও এ্যাডভান্স টপিক শেখা যায় আলহামদুলিল্লাহ।'}","{'username': '@parashsaif2745', 'comment': 'মাশাল্লাহ.. '}","{'username': '@khanfood3599', 'comment': 'Bongo Academy এর জুবায়ের হোসেন ভাই,, দক্ষিণ এশিয়া সেরা   উদ্যোক্তা,, বাংলাদেশ সরকারের   শত শত কোটি টাকা  বাচিয়েছে app এর মাধ্যমে,,, আরো অনেক  কিছু করেছে দেশের জন্য ,,,, তাকে আপনাদের প্রোগ্রামে দেখতে চাই,, আমি তার স্টুডেন্ট'}","{'username': '@user-pn6vr4hf8o', 'comment': '১ঘন্টা ১৮ মিনিট কিভাবে শেষ হলো বুঝতেই পারিনি আলহামদুলিল্লাহ'}","{'username': '@user-gt9ux5mn4z', 'comment': 'সবাই একটু সাবধান। শুধু এতোটুকুই বললাম। \nপেইড কোর্সে  যাওয়ার আগে রিচার্জ করে যাবেন।কী কী শেখাবে আর কী পরিমাণ সাপোর্ট দিবে জেনে যাবেন।'}","{'username': '@asifhaidarrifat2926', 'comment': 'অডিয়েন্স এর সাইকোলজি বুঝে পিডিএফ বানিয়ে নিজের অথরিটি তৈরি করার যে স্টেপ ছিলো, দ্যাট ওয়াজ আমেজিং।'}","{'username': '@guessemojis', 'comment': 'Really valuable '}","{'username': '@krishi_onusilon', 'comment': 'দোয়া করবেন আমাদেরও আল্লাহ অনেক ভালো রাখছে'}"
"{'username': '@tutulsd3316', 'comment': 'একটানা শুনতে হল, অনেক গুলো ব্যাপার নিশ্চিত হলাম, ধন্যবাদ।'}","{'username': '@daralislambd', 'comment': 'উনার বসার স্টাইল দেখে অনেক কিছুই লিখতে ইচ্ছে করছে, কিন্তু লিখলাম নাহ, হয়তো বয়সের দোষ , সামনে দুইজন সিনিয়র পাওরসোন বসা, তারপরও উনার বসা আর জামার স্টাইল দেখে কারো কি মনে কিছুই আসে নাহ '}","{'username': '@topskillzone', 'comment': 'আলহামদুলিল্লাহ 127 জন পরিবার নিয়ে আলহামদুলিল্লাহ,  আপনাদের ভালোবাসা ইনশাআল্লাহ আরও সফল হব '}","{'username': '@theaajbranding2406', 'comment': 'One of the best podcast. '}","{'username': '@tajbihuladil7565', 'comment': 'Fardi bhai shera! Onar bola proti ta word logical and shikkhonio. Shuvo kamona roilo Brand Builder er pokkho theke '}","{'username': '@babyshopgallery1', 'comment': 'ভাই অনেক কিছু জানতে পারলাম অনেক ভালো লাগলো সারস ফারদিন ভাই মানেই ভিন্ন কিছু  আল্লাহ তাআলা আপনাকে সুস্থ রাখুক'}","{'username': '@nazmulalam4228', 'comment': 'Lot of effective info Here..Good Podcast...'}","{'username': '@manjilahmed1787', 'comment': 'ভেবেছিলাম তিনভাগ করে, ৩ বারে দেখব কিন্তু শেষ করে ফেলেছি  বলতেই পারিনি সময় কখন গেল ধন্যবাদ        2 cents Podcastকে'}","{'username': '@mdmahdihasantushar', 'comment': 'One of the best prodcast'}","{'username': '@IamS.S.I', 'comment': ' 1:16:35 It seems that Touhid Afridi is mentioned here'}","{'username': '@boshontodut', 'comment': 'অসম্ভব রকমের জিনিয়াস '}","{'username': '@iqbalhossain5600', 'comment': 'টাকা কামানোটাই কিন্তু জীবনের আসল উদ্যশ্যে নয়।যেটা আপনাদের বিডিও দেখে মনে হয়।'}","{'username': '@farhanmahmud2042', 'comment': 'Your new set is just awosome'}","{'username': '@penbook5096', 'comment': 'ইনশাআল্লাহ ফারদি ভাইয়ার সাথে খুব তাড়াতাড়ি দেখা করবো️'}","{'username': '@shahalamrubel', 'comment': 'সম্পূর্ণ ভিডিও দেখলাম অনেক তত্ত্ব বহুল আলোচনা।'}","{'username': '@mdoliullahmirdha', 'comment': 'অসম্ভব রকমের জিনিয়াস '}","{'username': '@sunnahlove0156', 'comment': 'আসসালামু আলাইকুম নাফিস ভাইয়া৷ আপনারা ২ সেন্ট পডকাস্টে  Fahmid Al Nayeem ভাইকে আনেন। যিনি ১ দিনে লাইভে ১০ লক্ষ টাকা সেল করে দেখিশেছিলেন।'}","{'username': '@mohammedmozammelhossain3424', 'comment': 'অসাধারণ '}","{'username': '@asgharkazi6376', 'comment': 'Love it '}","{'username': '@khadijamim6530', 'comment': 'ফ্রিল্যান্সিং সেক্টরে আপনার গাইডলাইন আমাদের প্রয়োজন'}"
"{'username': '@amzadhossainriad8525', 'comment': 'Fardi vai boss\n\nOnar Course & onar idea sob e best...one of the best entrepreneur of Bangladesh'}","{'username': '@ahnafalif487', 'comment': ""Met Sazzad vaia today at Jolshiri central park in Adamjee's Study tour !""}","{'username': '@md.mostafizurrahmanshovon1596', 'comment': 'Good podcast'}","{'username': '@ShadowVoiceBA', 'comment': 'মাশা-আল্লাহ '}","{'username': '@Mental_Health_by_Juthi', 'comment': 'Amio Psychologyr student......'}","{'username': '@muradsikder2306', 'comment': 'Best podcast I have ever seen!!!'}","{'username': '@user-zy9is6wq7j', 'comment': 'প্রিয় পডকাস্টে যখন প্রিয় মানুষ কে দেখি এর থেকে ভালোলাগা আর কি হতে পারে। আজকের এই কথা গুলি যে কতটা দামি তা আসলে সবাই বুঝবে না বা বুঝতে চাইবে না কারণ অনেক মানুষ এমন আছে যারা অন্য কেও ভালো কিছু করলে বা বললে তাদের গায়ে কাটা দিয়ে উঠে। এই মানুষ টা কে যারা সামনে থেকে দেখেছে শুধু তারা বলতে পারবে তিনি কতটা সহজ সরল একজন মানুষ কতটা উদার মনের মানুষ আল্লাহ এই মানুষ টা কে নেক হায়াত দান করুন।'}","{'username': '@sahidalraji3958', 'comment': 'Masallah  অনেক মোটিভেটেড হলাম Shahrose fardi ভাইয়ের মূল্যবান কথা গুলো শুনে'}","{'username': '@KidsLifestyle2', 'comment': 'শাহরোজ ভাই মানেই জিনিয়াস'}","{'username': '@TSNahid-vh4nl', 'comment': 'একটা কথা বলছেন যে টাকা সব না তার আজ যদি টাকা না থাকত তা হলে সে আজ আপনার স্টুডিওতে আনতে পারতেন না'}","{'username': '@likhonkhan86', 'comment': 'আমাদের ময়মনসিংহের গর্ব️'}","{'username': '@abubinyousuf', 'comment': 'Fardi bhai is a good mentor..'}","{'username': '@adifas9848', 'comment': 'Best episode '}","{'username': '@tarikzaman1348', 'comment': 'Just awesome..'}","{'username': '@ru_shanto', 'comment': 'কোর্স বিক্রি করে বড়লোক। দোকাবাজের কাছে থেকে সবায় সাবধান থাকবেন। বাঙ্গালি ইমোশনাল দেখে ধোকাবাজের কোর্স কিনে।'}","{'username': '@AbdulLatif-ph1yv', 'comment': 'this podcast deserve million views'}","{'username': '@arayantechz', 'comment': 'নতুন উদ্যোক্তাদের জন্য হতে পারে এটি একটি সেরা পডকাস্ট .Go Ahead Brother'}","{'username': '@b-to-a-learning', 'comment': 'Vai sotti kotha bolte ami shahrose fardi vaiyer duita course korecilam, Jeta onar ager course cilo... Ami kono rokom value paini sei course theke.. Tai ekhon jei lok thokanor byabosa chalu korece setao korini.. \nAmi sobaike bolte chai ei comment ami ekanto personally sokolke sotorko korar jonno koreci.. Asole fardi vai nijer business valo vabe korte pare,,But apnake kokhonoi se value ba support provide korben na'}","{'username': '@omarshahed9592', 'comment': 'অসাধারণ। \nভাইয়া অনেক ভালো বুঝায়...'}","{'username': '@rezuanrizvy1488', 'comment': 'Ma Sha Allah ️'}"
"{'username': '@mdzislams', 'comment': 'অসাধারণ ভাই আশাকরি আপনার সাথে সামনা-সামনি কোন একদিন দেখা হবে এবং একসাথে চা পান  করবো ইনশাআল্লাহ'}","{'username': '@Logical_trading', 'comment': 'শুরু হয়েছেই তোমার বাটপারি দিয়ে, বাটপারি দিয়েই তোমার এই লাইফ শুরু, বাটপার কোথাকার। ২০১৭-১৮ সালের সেরা বাটপার'}","{'username': '@Amanullah-bz6fx', 'comment': 'agro based online business, Shakib agro ltd এর M.D স্যারকে podcast এ দেখতে চাই।'}","{'username': '@DigontoShopBD', 'comment': 'Maybe i am the biggest fan of this show..'}","{'username': '@AfsanaAkterDolon', 'comment': 'thank you so much vaiya'}","{'username': '@jihadhossainomi4115', 'comment': '28:50 এই পার্টটা মনে হয় সব পেঁয়াজ ব্যবসায়ীরা  দেখসে এইজন্যই ১০০ টাকার পেঁয়াজ ২০০ টাকা।'}","{'username': '@fun_four_twenty', 'comment': 'আমিও 1k টাকা ধরা খাইছি ভাই এর থেকে।'}","{'username': '@workupjob3781', 'comment': 'ভাই যখন এটা আপলোড হইছে তখন আমি গাড়িতে ছিলাম কিন্তু ভিডিওর দিকে তাকাইনাই কারন আওয়াজ ছিলো বাহিরে অনেক সুধু কথা গুলা সুনছি জদিও এত বড় ভিডিও কখনো আমি এত ধৈর্য ধরে দিখিনাই কিন্তু কেন যেন ভিডিওটা টানতে মনে চাচ্ছিলোনা শেষ পর্যন্ত মনোজোগ দিয়ে শুনেছি'}","{'username': '@tamimjaberertugrul5134', 'comment': 'আপনাদের এই অনুষ্ঠানে আগামীতে মাসুক ভাইকে দেখতে চাই। \nআশা করি এ নিয়ে চিন্তা করবেন।'}","{'username': '@user-ms9mr4mx4d', 'comment': 'এই প্রথম কোনো পডকাস্ট এক সেকেন্ডও স্কিপ করিনি। খুব ভালো লাগছে ভিডিওটা অনেক নতুন কিছু জানতে পারছি বুঝতে পারছি আপনার কথা ও অনেক ভালো লাগে। আমি আপনার গ্রাফিক্স ডিজাইন কোর্সটা করে অনেক কিছু শিখতে পারছি। পারিবারিক ঝামেলার করণে আমি একটু পিছিয়ে আছি কিন্তু কোনো সমস্যা নেই আপনি থাকতে। ইনশাআল্লাহ নতুন করে আবার শুরু করবো। এবং আশা রাখি আপনার কোর্স করে আপনার মাধ্যমেই সফল হব একদিন ইনশাআল্লাহ। আপনার জন্য দোয়া ও ভালোবাসা রইলো আপনি আরও অনেক দূর এগিয়ে যাবেন। আর আপনি আমাদের ময়মনসিংহের গর্ব'}","{'username': '@tarikmonowar2220', 'comment': ""For your kind information, he is just a copy cat! He is a scammer. What he said in the whole podcast is copied from his Mentor as well as mine. Our honorable Mentor Mostahidul Islam, CEO of Online Tech Academy. May be the hosts don't have any knowledge about local market. He stole idea and everything from his Mentor. it is very sad!""}","{'username': '@user-sw6te6qc9t', 'comment': 'Sandeep Maheshwari of Bangladesh. '}","{'username': '@MdMamun-821', 'comment': 'আমি মাঝে মাঝে আপনাদের ভিডিও গুলো দেখি এবং অনেক কিছু শিখতে পারি কিন্তু আজকে পুরো ভিডিও টা দেখেছি'}","{'username': '@FS-bq4xw', 'comment': 'খুব ভালো শিক্ষা পেলাম,কেমনে ১ হাজার টাকার শাড়ি ডিজিটাল ধান্দাবাজি করে ২ হাজার টাকায় বেচে ফেলা যাবে!'}","{'username': '@user-em7wb4oc5h', 'comment': 'Love you trainer Saharose Fardi'}","{'username': '@user-ig1tn6cf6o', 'comment': 'Excellent !!!'}","{'username': '@pacmishaliproduct3928', 'comment': 'একটাবারো আপনার এক্স মেন্টর মোজতাহিদুল ইসলামের কথা বললেন না আরে আপনি যে কথাগুলো বলতেছেন এইগুলো মেন্টর মোজতাহিদুল ইসলামের কোর্সের দেখানো কথাগুলো শুধুমাত্র একটু রং চং মিশিয়ে বলতেছেন।'}","{'username': '@user-cd2kc3gj2d', 'comment': 'Excellent video. '}","{'username': '@habibbdtosa2512', 'comment': 'Thanks so much every one have nice movement'}","{'username': '@Mdibnesadat-rocky', 'comment': 'Thanks '}"
"{'username': '@asadulislamimran1033', 'comment': 'Alhamdulillah,,,, vaia onak valo kesu share korsan '}","{'username': '@AstrooSpace.01', 'comment': 'Next Podcast a Yahai Amin chai.'}","{'username': '@user-ku9lr1tn6w', 'comment': 'এটাও একটা ইনফ্লুয়েঞ্জার মার্কেটিং রে ভাই'}","{'username': '@mehedihassanpranto23', 'comment': 'জাস্ট ব্লাস্ট '}","{'username': '@modasser2053', 'comment': 'Very helpful'}","{'username': '@sbscale4244', 'comment': 'FAHMID AL NAYEEM VAI K EI PROGRAM A DEKHTE CHAI VAI.UNI KHUB INTTELIGENT PERSON.ONK UPOKRITO HOBO'}","{'username': '@pathwaytoavictory1576', 'comment': ''}","{'username': '@ryanabir1943', 'comment': 'Podcast a Sajjad vai re khuje passilam na'}","{'username': '@afrahadislamicchannel04', 'comment': 'Vai Video Sound ta r ektu beshi hle Valo hoto '}","{'username': '@expresssalebd', 'comment': ' Love you fardi bhai '}","{'username': '@pantaenglish', 'comment': 'দারুন,'}","{'username': '@kaziabdurrauf', 'comment': 'Os3r'}","{'username': '@raselahmed8692', 'comment': ''}","{'username': '@rabiulonbiz', 'comment': 'Joss'}","{'username': '@manjurmorshed4333', 'comment': '️️️'}","{'username': '@shahrokavariation4264', 'comment': 'Wow bhaia.'}","{'username': '@21jenisa13', 'comment': 'আমি এখনো অনদকার জগতেই রয়ে গেছি'}","{'username': '@variouscontentcreation4412', 'comment': 'Best business gamer️️️️️'}","{'username': '@user-mt1gm5kv8k', 'comment': 'This video gonna make million viwes. Nice podcast.'}","{'username': '@digitallifestyle3559', 'comment': ''}"
