Index,Username,Comment
2200,@ru_shanto,কোর্স বিক্রি করে বড়লোক। দোকাবাজের কাছে থেকে সবায় সাবধান থাকবেন। বাঙ্গালি ইমোশনাল দেখে ধোকাবাজের কোর্স কিনে।
2201,@Logical_trading,"শুরু হয়েছেই তোমার বাটপারি দিয়ে, বাটপারি দিয়েই তোমার এই লাইফ শুরু, বাটপার কোথাকার। ২০১৭-১৮ সালের সেরা বাটপার"
2202,@Amanullah-bz6fx,"agro based online business, Shakib agro ltd এর M.D স্যারকে podcast এ দেখতে চাই।"
2203,@DigontoShopBD,Maybe i am the biggest fan of this show..
2204,@AfsanaAkterDolon,thank you so much vaiya
2205,@jihadhossainomi4115,28:50 এই পার্টটা মনে হয় সব পেঁয়াজ ব্যবসায়ীরা  দেখসে এইজন্যই ১০০ টাকার পেঁয়াজ ২০০ টাকা।
2206,@fun_four_twenty,আমিও 1k টাকা ধরা খাইছি ভাই এর থেকে।
2207,@workupjob3781,ভাই যখন এটা আপলোড হইছে তখন আমি গাড়িতে ছিলাম কিন্তু ভিডিওর দিকে তাকাইনাই কারন আওয়াজ ছিলো বাহিরে অনেক সুধু কথা গুলা সুনছি জদিও এত বড় ভিডিও কখনো আমি এত ধৈর্য ধরে দিখিনাই কিন্তু কেন যেন ভিডিওটা টানতে মনে চাচ্ছিলোনা শেষ পর্যন্ত মনোজোগ দিয়ে শুনেছি
2208,@tamimjaberertugrul5134,"আপনাদের এই অনুষ্ঠানে আগামীতে মাসুক ভাইকে দেখতে চাই। 
আশা করি এ নিয়ে চিন্তা করবেন।"
2209,@user-ms9mr4mx4d,এই প্রথম কোনো পডকাস্ট এক সেকেন্ডও স্কিপ করিনি। খুব ভালো লাগছে ভিডিওটা অনেক নতুন কিছু জানতে পারছি বুঝতে পারছি আপনার কথা ও অনেক ভালো লাগে। আমি আপনার গ্রাফিক্স ডিজাইন কোর্সটা করে অনেক কিছু শিখতে পারছি। পারিবারিক ঝামেলার করণে আমি একটু পিছিয়ে আছি কিন্তু কোনো সমস্যা নেই আপনি থাকতে। ইনশাআল্লাহ নতুন করে আবার শুরু করবো। এবং আশা রাখি আপনার কোর্স করে আপনার মাধ্যমেই সফল হব একদিন ইনশাআল্লাহ। আপনার জন্য দোয়া ও ভালোবাসা রইলো আপনি আরও অনেক দূর এগিয়ে যাবেন। আর আপনি আমাদের ময়মনসিংহের গর্ব
2210,@tarikmonowar2220,"For your kind information, he is just a copy cat! He is a scammer. What he said in the whole podcast is copied from his Mentor as well as mine. Our honorable Mentor Mostahidul Islam, CEO of Online Tech Academy. May be the hosts don't have any knowledge about local market. He stole idea and everything from his Mentor. it is very sad!"
2211,@user-sw6te6qc9t,Sandeep Maheshwari of Bangladesh. 
2212,@MdMamun-821,আমি মাঝে মাঝে আপনাদের ভিডিও গুলো দেখি এবং অনেক কিছু শিখতে পারি কিন্তু আজকে পুরো ভিডিও টা দেখেছি
2213,@FS-bq4xw,"খুব ভালো শিক্ষা পেলাম,কেমনে ১ হাজার টাকার শাড়ি ডিজিটাল ধান্দাবাজি করে ২ হাজার টাকায় বেচে ফেলা যাবে!"
2214,@user-em7wb4oc5h,Love you trainer Saharose Fardi
2215,@user-ig1tn6cf6o,Excellent !!!
2216,@pacmishaliproduct3928,একটাবারো আপনার এক্স মেন্টর মোজতাহিদুল ইসলামের কথা বললেন না আরে আপনি যে কথাগুলো বলতেছেন এইগুলো মেন্টর মোজতাহিদুল ইসলামের কোর্সের দেখানো কথাগুলো শুধুমাত্র একটু রং চং মিশিয়ে বলতেছেন।
2217,@user-cd2kc3gj2d,Excellent video. 
2218,@habibbdtosa2512,Thanks so much every one have nice movement
2219,@Mdibnesadat-rocky,Thanks 
2220,@asadulislamimran1033,"Alhamdulillah,,,, vaia onak valo kesu share korsan "
2221,@AstrooSpace.01,Next Podcast a Yahai Amin chai.
2222,@user-ku9lr1tn6w,এটাও একটা ইনফ্লুয়েঞ্জার মার্কেটিং রে ভাই
2223,@mehedihassanpranto23,জাস্ট ব্লাস্ট 
2224,@modasser2053,Very helpful
2225,@sbscale4244,FAHMID AL NAYEEM VAI K EI PROGRAM A DEKHTE CHAI VAI.UNI KHUB INTTELIGENT PERSON.ONK UPOKRITO HOBO
2226,@pathwaytoavictory1576,
2227,@ryanabir1943,Podcast a Sajjad vai re khuje passilam na
2228,@afrahadislamicchannel04,Vai Video Sound ta r ektu beshi hle Valo hoto 
2229,@expresssalebd, Love you fardi bhai 
2230,@pantaenglish,"দারুন,"
2231,@kaziabdurrauf,Os3r
2232,@raselahmed8692,
2233,@rabiulonbiz,Joss
2234,@manjurmorshed4333,️️️
2235,@shahrokavariation4264,Wow bhaia.
2236,@21jenisa13,আমি এখনো অনদকার জগতেই রয়ে গেছি
2237,@variouscontentcreation4412,Best business gamer️️️️️
2238,@user-mt1gm5kv8k,This video gonna make million viwes. Nice podcast.
2239,@digitallifestyle3559,
2240,@sr_shohan,Please read community post comment ️
2241,@MindMeldbd,"কথা গুলো এভারেজ ছিল।

একটু বুঝিয়ে দিবেন কি??"
2242,@techNstationery,
2243,@MDArifulIslam-pp3ex,
2244,@TanvirAhmed09122,Masha allah
2245,@mdhumain8217,Masallah
2246,@md.ismailhossain5402,"বেশ কয়েক বছর আগে সে ইউটিউবে ভিডিও বানাতো অনলাইন ইনকাম রিলেটেড,যদিও সেগুলো ইউনিক ছিল না।অনেক দিন ভিডিও দেখতাম তার।কিন্তু কাজের ছিল না সেগুলো।অনেক ওয়েবসাইট অ্যাপনিয়ে ভিডিও বানাতো।যা শুধু সময় নষ্ট ছিল।তাই তার ভিডিও দেখা বাদ দিয়েছিলাম আর দেখা হয়নি।কিন্তু আজকে সে অনেক দূর এগিয়ে গিয়েছে সঠিক লাইন ধরে।"
2247,@anupamhospital,
2248,@SabbirAhmed-tg2xt,Shahrose fardi vai
2249,@EasyMerchMoney,Mojtahidul vai kintu Shah Rose er boss. Unar story ke ke sunte chan 2cent podcast e.
2250,@rakib19080,Ai system tai akta vai kaje lagise...
2251,@adnanbin7947,"আমি লন্ডনে আসি ২বছর আগে।
এসে খুবই ফ্রাস্ট্রেশনে চলে যাই।
প্ল্যান করতেছি আগামী কয়েক বছর এর মধ্যে দেশে এসে বিজনেস শুরু করার।"
2252,@itzsagor1944,অনেক অপেক্ষার পরে ভিডিওটা আপলোড হইছে। 
2253,@MdAbdullah-ob1hl,Masaallah
2254,@user-re9co7zm8r,Thanks
2255,@MOHIDULMILLIONCOM,"Vai
Please DR. nabil k akber podcast a ai en"
2256,@user-xp5pr9gl1i,"আপনি এত বুঝেন এখনো কোস বিক্রি করেন কেন
নিজেই ব্যবসা করে বিলিয়নিয়ার হচ্ছে না কেন"
2257,@bayezidbustami631,
2258,@mohammedabdussubhan9182,Awesome
2259,@GWMASH69,ভাই সিরিয়াসলি ভিডিও টা দেখে শেষ করে ফেসবুক ডুকলাম আর তার এড চলে আসলো।  এখন তাই আবার এসে কমেন্ট করলাম 
2260,@uniclips,একদম রিয়েলিটি বেজড কথা বার্তা শুনলাম পুরো সময়টা। অনেক কিছু জানতে আর বুঝতে পারলাম।
2261,@tahminaparvin6685,Scamer kotha kar 1000 takar jinis 2000 diye becle.  Allah maf korbe na. 
2262,@mehedihassanpranto23,শাহরোজ ভাই ইজ হিউমান এপিক বোম 
2263,@immostakim,Amazing speech
2264,@Grafixing-Mentoring,awesome!
2265,@LabbaiekHaj,please invite Solaiman Shukhon.
2266,@3LineMoney,Great men
2267,@ourfamilyshorts01,চালডাল ডট কম এর এই পডকাস্ট দেখা উচিত
2268,@hyderullahshoad8064,Valo ekta platform a arokom chapabaz lokder ana uchit hoynai.
2269,@areefhossainah,
2270,@banglanewstodaysk7136,nice
2271,@hasanmea6217,informative 
2272,@rezakhan5533,Impreesive shahrose vy!
2273,@m.s.hsongshouse3077,Tawhid afridi কে দেখতে চাই!!!!!
2274,@LeAggeggio,really great. amon aro podcast chai bhaia
2275,@tamimjaberertugrul5134,"শাহরোজ ফারদি ভাইয়ের শেখানোর পদ্ধতিটা খুব সুন্দর।
আমি উনার ফ্রি ক্লাসগুলো করছি।
উনাকে পডকাস্টে দেখে ভালো লাগলো।"
2276,@shahinfaisal7479,"ভাই আমি নিজেই বসে আছি যে কবে ম্যাসেজ দিবেন আর মিটিং এ বসবেন।ভিডিওর ১৮.৫৬ মিনিট চলছে।
নিজেও রিলেট করছি -.-"
2277,@qurantimecontent2662,
2278,@rabbitr8835,Joss joss
2279,@kiranhossain939,"50:45 e vayya bollo je"" Je boltese tar gharer betha kombe unar buy korar chance beshi,, on the other je boltese ''ey tel kun kun betha komay""
Amr monehoy 2nd question jey lok kortese se o  1st lok tar moton buy korar chance e ase, karon 2nd lok ta ey question kore bujar try kortese je se je bethar tel khujtese eytay shey tel naki hudai amr komor betha bollam aar seller tar matha bethar tel komor bethar tel boyla chalaya dise"
2280,@sajjadchy8764,"১ হাজার টাকার পণ্য ২ হাজার টাকা বিক্রির যে পরামর্শ দিলেন ঠিক আছে।
কিন্তু এটার নেগেটিভ সাইড কে  বলবে?
পরবর্তীতে কাস্টমার যখন জানতে পারবে আপনি দ্বিগুণ দাম নিয়েছেন,তখন সে কাস্টমার ২য় বার আপনার কাছে আসবে?
অন্য কাউকে আপনার কাছ থেকে পণ্য কেনার সাজেশন দিবে?"
2281,@abidhasan6724,onek kisu shikhlam
2282,@user-ji2wp3lz2m,i will be success this year
2283,@md.nayemulhaque7128,"what,s the name of book seller?"
2284,@agasadek7888,Nice Padcast!
2285,@curtainshowdown8606,অনেক ভালো লাগার একজন‌ মানুষ।
2286,@ummaasma3397,"Alhamdulillah, you are the best..."
2287,@shimulreza3750,মাহামুদুর রহমান সোহাগ ভাইকে দেখতে চাই....
2288,@unlimitedgaming3432,He is a fraud I researched him and his agency has not even 10 visitors and not more than two to three people bought his book. সে daraz কাছ থেকে সিলভার প্লে বোতাম কিনে দেয়ালে টাঙিয়ে রাখে
2289,@mdarifhossain6141,ভাই। আপনার ফামিদ আল নাঈম ভাইকে দিয়ে একটি podcast করেন। আশা করি তার মাধ্যমেই আরো নতুন কিছু শিখতে পারবো। @Fahmid Al Nayem
2290,@joydas338,জোশ ভাই জোশ। অনেক মানুষ ভিডিও না দেখেই কমেন্ট করতেছে। কিন্তু কেউ আপনার এই পডকাস্ট দেখলে যদি আপনাকে অপছন্দও করে থাকে তবুও সে আপনাকে ভালোবাসা ও গুরু মনে করা শুরু করবে। যে যাই বলুক ভাই এগিয়ে যান। আপনার চ্যানেল সাবস্ক্রাইব করেছি।
2291,@mdminhaj7,"Last example ta
@TawhidAfridi#showoff"
2292,@AzizMurad,Fantastic Presentation and Marketing Psychology  @NafeesSalimand @sazzadahsan and @IamShahRoseFaRdi
2293,@MOM-MindBrain,"India China is biggest markets after USA, germany France in Europe also big"
2294,@jabintahmina126,Insane!!!!! Just insane!!!!!
2295,@shiwlibegum204,"নাফিস ভাই ! দক্ষিণ এশিয়ার সেরা উদ্যোক্তা পুরস্কার প্রাপ্ত, বাংলাদেশের জনপ্রিয় অ্যাপস ডেভেলপার মো: জোবায়ের হোসেন ভাই কে আপনাদের পোগ্রামে দেখতে চাই,  প্লিজ প্লিজ প্লিজ "
2296,@user-ex5um6el5n,"Unake deke ami amr journey start korsi… 
Purai hopeless silam … hoito kisu hobe na amk diye … but vhai k deke abr new start korlam sob… inshallah vai er sathe deka korte jabo akdin️"
2297,@techNstationery,
2298,@sugatachakma774,"নাফিস ভাই ! দক্ষিণ এশিয়ার সেরা উদ্যোক্তা পুরস্কার প্রাপ্ত, বাংলাদেশের জনপ্রিয় অ্যাপস ডেভেলপার মো: জোবায়ের হোসেন ভাই কে আপনাদের পোগ্রামে দেখতে চাই,  প্লিজ প্লিজ প্লিজ "
2299,@tanvirahmmed551,
2300,@capturecontent3183,ভাই ওর গুরু @mujtahidulislam উনার প্রতিষ্ঠান এর নাম Online Tech Academy এই ছেলেকে সেখান থেকে ব্যান করা হইসে৷ এই ছেলে আগে CPA মার্কেটিং শিখাইতো পুরা বাটপার আর আপনি কোন খোজ খবর না নিয়েই ওরে নিয়া বসছেন??? ভাল্লাগলো না ভাই।
2301,@md.jobaerahmmed7802,"আমার লাইফের ফার্স্ট স্ক্যামার উনি।কি কি বলে যেন কোর্স বেচতো।প্রায় ১৫০০ টাকার মতো নষ্ট হয়েছিল মনে হয়।কোর্স কোন কাজে না লাগলেও বাটপারি থেকে বাচার শিক্ষা পেয়েছিলাম।

এদের ও সাকসেস স্টোরি শোনা লাগে এখন"
2302,@najmulbhuiyanofficial,hero
2303,@estiyak_ahmed,লোকটা বেশি কথা বলে Yahia Amin ভাইয়ের মতো
2304,@mohammadfaisal8675,First Comment 
2305,@raselahmedrian9484,ভাই এসব কপিবাজদের কোথা থেকে ধরে নিয়ে এসে চেয়ারে বসান। এর বেশিরভাগ কথা মুজতাহিদ ভাইয়ের থেকে কপি করে নেওয়া।
2306,@itkanbinsarwar2334,Looks Great! Sazzad bhai!
2307,@Rabbizaman091,apni nijer marketing ta o valo korte perechen good job
2308,@Berk-rx9ri,অসাধারণ
2309,@user-zj8pj7hb1b,উনি যার বিজনেস কপি করে এই পর্যন্ত আসছে তার podcast শুনলে না জানি আপনাদের অবস্থা কি হয়?
2310,@ImEmotionBoy,অনেক চাপার জোর আছে বলা যায়। .. 
2311,@md.sabbirhoshen2419,copy past করে বেশি দূর যেতে পারবা না ভাই তুমি আমাদের মেন্টর মুজদাহিদুল ইসলামের পুরো কোর্স কপি করে যাচ্ছ বেশির ভাগ কথায় কপি করা। তুমি সৎ  থাকলে আরো ভালো কিছু করতে পারতা আল্লাহ্ ছাড় দেন ছেড়ে দেন না। তুমার এই পাপের ফল তুমি একদিন পাবা ইন শা আল্লাহ্
2312,@mdrayhanuddinmolla,Excilent Vai
2313,@xxsiyam50,1st comment 
2314,@XZXXXX789,ওর ব্যাপারে একটু খবর নিলে ভাল হবে?
2315,@MeditationMusicYTC,congratulations bondhu
2316,@raselahmed3514,Jubayer Hossain bhai k dakte chai
2317,@devline4893,"এখানে যতগুলা কথাবার্তা বলা হয়েছে, এখান থেকেই ৫০ লাখ বিক্রি করা সম্ভব। -ফাবরবাজ।"
2318,@AzmiraKhatun-bh6um,"ভাইয়া, আপনাদের অথিতির নাম কি?"
2319,@aburayhan_han,হালকা ভাবে তার গুলো তাড়ানো হক
2320,@Sajedur,ওয়াআলাইকুমুস সালাম
2321,@md.shahinurrahmanshahin6684,What a talk
2322,@freelancingincomebd,শাহরোজ ফারদি ভাইয়ার ১৮ টা ভিডিও শুরু থেকে শেষ পর্যন্ত দেখেছি এবং দুইবার দেখেছি।
2323,@aramerbalish,ভাই ওর গুরু @mujtahidulislam উনার প্রতিষ্ঠান এর নাম Online Tech Academy এই ছেলেকে সেখান থেকে ব্যান করা হইসে৷ এই ছেলে আগে CPA মার্কেটিং শিখাইতো পুরা বাটপার আর আপনি কোন খোজ খবর না নিয়েই ওরে নিয়া বসছেন??? ভাল্লাগলো না ভাই।
2324,@shuptoantar552,Bujha gelo bebshaye ra kivabe syndicate kore
2325,@najimuddin7127,Nice
2326,@farid55555,52:50 বই টার নাম ধরতে পারলাম না।দয়া করে বইটার নাম টা বলেন।
2327,@shampaakter7454,কোনো আপুরা কি নাই এইরকম ভাবে টাকা ইনকাম করে। তাদেরকে দেখতে চাই
2328,@rakibhossen3078,Numeri Sattar Apar ভাইকে দেখতে চায়
2329,@Jhohan_Fardin,ভাই ১৮ সিরিজের ভিডিও ডাউনলোড দিতেছি..  দেখতে দেখতেই 
2330,@SHAHwaliullah.,Baire bhai   uni ekta zinish
2331,@sabbirbasar6371,purai fatai felse ! just mindblowing
2332,@tahzibultamim,Dr nabil k ai jaygay dekhte chai
2333,@sharifulsabur4960,মালটার ফিগার ও সেই
2334,@e-seriessong2549,নেক্সট ভিডিও ফাহমিদ আল নাঈম ভাই কে নিয়ে দেখতে চাই
2335,@Bee1p,আমার চেয়ে ৩ বছরের ছোট
2336,@SHAHwaliullah.,Uni  Tawhid Afridi k  niye kotha bolche
2337,@sharifulsabur4960,
2338,@kaziibrahim3045,একটা বই এর নাম বলছিলো কি যেনো নাম টা..?
2339,@farid55555,52:56 বই টার নাম কি?
2340,@iftekhermahmud8238,মারাত্মক জিনিস 
2341,@MahadiHassan-pn4gm,Fardi vaiya studant
2342,@perfectbarista,52:50 বইটার নাম কী?
2343,@mirsajol5436,Vai khub valo bujay
2344,@evantus-music,Genius Fardi vai
2345,,"E-Commerce Business Scaling Series:

https://bizcareit.com/E-commerce-Series
FB Link: https://www.facebook.com/notesofshahrosefardi

YouTube link: https://youtube.com/@IamShahRoseFaRdi"
2346,@user-pc3hs3sl5f,Fardin ekjon Digital Scammer.
2347,@Misternaught,ভালো লাগলো অনেক কিছুই জানলাম l
2348,@bhinnobani,Vautabaji kore nijer dhol pitacche. atao akta marketing murgi pawar jonno.
2349,@workboy9075,sera boss seraa
2350,@HRIDOY56774,সব ঠিক আছে কিন্তু সার্ট এর ভাব টা বকাটে বকাটে লাগলো 
2351,@tanvirahmmed551,Vai ar student ami
2352,@golalu7652,I want to make something.
2353,@mrguddu2330,আল্লহামদুল্লিলাহ আমি ফ্রী সবগুল সিরিজ দেখেছি
2354,@Lila-ny4vy,ওনার ভিডিও দেখতাম।এখন পাইনা ওনাকে।
2355,@zahidhossain5617,CHAPABAZ ..........Marketing.
2356,@arrafi4483,"Fardi vai. Onk vlo.
Tar kac take ami Graphic design sikhe aj ami level 1 seller.

Agiyen jan vai"
2357,@user-ib4dg1ch1s,its awesome
2358,@user-uq8sk3ez5n,অবশেষে
2359,@21jenisa13,আমি আপনার এডগুলি দেখতে চাই  কিভাবে
2360,@mdshorifiulislam4320,পুরাই বাটপার
2361,@marufhasan32003,ACS এর অভি দত্ত তুষার
2362,@ShorifAhamed890,"নাফিস ভাই, ফাহমিদ আল নাঈম ভাইকে নিয়ে আসেন"
2363,@_sazzadur_rahman,ফারদির উত্থান অনেকেই দেখেছি। সে আগে অ্যাপ এ ক্লিক করে টাকা ইনকাম করার ভিডিও দিত। এখন অনেক উপরে গেছে।
2364,@TanimsAIExperiments45,সেই সেই ভাই..
2365,@md.raselsarker,"1 ghonta 18 minit video 2 minit  mone hoilo, kotha thika ses hoilo bujlami na"
2366,@sakibaltushar2466,life change hoar moto kotha sunlam
2367,@sheikhmarzan9958,I came here watching your ads
2368,@top.failure,10k puji niye call dewa jabe???
2369,@user-pn6vr4hf8o,Alhamdulillah peye gelam
2370,@FOYEZAHMED-ws2lb,এই লোকটার নাম দিলে?
2371,@digitalpundit,"Or boyes akhono onek kom sei karone onek kichu valo korche abar onek overconfident,,,india te asle sofol hoyto hobe tobe simito karon mumbaier manus m=tara nijerai nijeder buhte parena ar seto bangladeshi"
2372,@SaifulLotus-bu6jf,2 cents podcast akn porjonto full dekhi nai but aita amr dekhtei holo & 1 second o skip kori nai bissas koren. Podcast deikha boring hoi nai sadharonoto ami kunodn yt channel a commnet Kori nai ajk korte hoilo  jate besi besi viral hoy engagement paiya 
2373,@user-ex7nc3yf6p,T.T
2374,@bhuiyanrasel365,ওনার এজেন্সির নাম কি?
2375,@rymrunayet,1:02
2376,@tawhidhasan2837,MBA chaiwala 2.0
2377,@AlAmin-nu1gm,"Ami take valovabe jani na chini na ....
3 bochore 4 koti income  !!
Ato sohoj   ????"
2378,@robeulaual6220,Fardi vai er I'd kew diben
2379,@21jenisa13,আমি শিখতে চাই
2380,@variouscontentcreation4412,সাহরস ফারদি আপনার সাথে জুম মিটিং করতে চাই
2381,@anik345612,Urine color sofa ?
2382,@iamNurAlamSarkar,Million Hit Korbe
2383,@All_Education,"Sob tik ase vai...
But 30 min a j kotha ti bollen j 1000tk r product 2000tk..ata to manus thokano..."
2384,@user-ft8id5mu9w,আলহামদৃুুলািল্লাহ
2385,@muaj9472,Too generic . Please stop bringing literally anyone.
2386,@md.sazzadhossain9769,সেরা ভাই 
2387,@sadakasikander9250,Sharose vai er 18 series video gulo ami ekhon thekei dekha suru korbo
2388,@user-zi5ov3kp7u,"বয়স কম শাহরাজ ফারদি ভাইয়ের, অনেক পেইড গ্রুপের সাথে কানেক্টেড হয়েছি,
ওনার দুইটা কোর্স এবং একটা ফ্রি কোর্স করেছি, অসাধারণ শিক্ষণীয় ছিল কোর্স,

তিনি একজন ভালো মানুষ,"
2389,@lgxjustin7675,O
2390,@closedoors2954,sob ad dekhsi unar
2391,@jahangiralamfahimofficial,Bro his body language is making me feel embarrassed.
2392,@EasyCookingRecipesbangla,he is talking too much i saw his fb videos after sixty videos he came in the point but good luck  for all dm
2393,@21jenisa13,উনি যে ওতো বরো ফ্রিলেনসার আমি আজকে জানলাম
2394,@smamirmahmudmoeen7085,sahos pelam vai
2395,@khaledhasan631,"I have spent an productive hour with this video. I watched this video without skipping any sequence. The story telling was great from Shahrose vai. Currently,, I am studying in CSE but I like this type podcast by which I can spent my leisure time very productively and this video is one of them. Thanks a lot. Doing great guys."
2396,@towsefahmed9010,"One of the best postcard in 2cent podcast. 
Love from dhaka ️ thanks for sharing your thoughs and we know you are the greatest mentor in the field.
Difference between you and other marketer?
They teach how it will works and you know whats going on in the audience and what they want️"
2397,@ksiripon1,"Thank you, Nafeez bhai, to invite him this extra ordinary session "
2398,@imran.2003,"নাফিস ভাই ! দক্ষিণ এশিয়ার সেরা উদ্যোক্তা পুরস্কার প্রাপ্ত, বাংলাদেশের জনপ্রিয় অ্যাপস ডেভেলপার,
মো: জোবায়ের হোসেন ভাই কে আপনাদের পোগ্রামে দেখতে চাই,  প্লিজ প্লিজ প্লিজ "
2399,@edukashion-jn3fz,"things I learnt in a new fashion:
-> you can start with zero capital (creating content, funneling people who want to read it to an ebook)
-> storytelling, capturing ATTENTION and giving them a call to action 
-> it is not only me, it's me & you vs the problem in a partnership"
2400,@ElhamBinAhmed,"Well, marketing is a cool thing we agree.  But is it morally fine to sell a stuff at 2000 which should be sold at 1000? Won't it be injustice if we think about the quality?"
2401,@b.m.sajolmahmud6752,In a word mind blowing. We should take an effective step to make life meaningful.
2402,@hasanpranto7689,Bring Numeri Sattar Apar from ACS. He recently generated 12 Crores from a single course.
2403,@ayshasiddika2273,অনেক ধন্যবাদ ফারদি ভাইয়াকে। আজ স্টোরি টেলিং টাইপের এড করে যে মানুষের হৃদয় ছোঁয়া যায় কোন একটা প্রোডাক্টের প্রতি এতটা আকর্ষিত করা যেতে পারে এটার সত্যিকার অর্থে অনুধাবনটা আমার আজকে হল।
2404,@lovenature666,Bro I am a digital marketer. I watch your 2 cent podcast regularly but watching today's video I learned a lot more that I never knew. Brother I want more videos like this
2405,@Dreamwins2001,This podcast is exclusive informative and helpful for everyone..
2406,@IamShahRoseFaRdi,"ধন্যবাদ আমাকে এমন একটি সুযোগ দেয়ার জন্য, ইনশাআল্লাহ এই ১ ঘন্টা ১৮ মিনিট কারো বিফলে যাবে না "
2407,@clicktechbangla9876,"যারা নেগেটিভ কমেন্ট করতে চেয়েও করতেছেন না, বা যারা এই ভাইকে ভালোভাবেই চিনেন,বা যারা বাশ খেয়েছেন।  তারা লাইক দিন ।"
2408,@SURAIYASHIFA,I wish this podcast was 10 hours long
2409,@Humanitybywahabchowdhury,"Fahmid Al Nayeem Vaike 2 Cents Podcast এ দেখতে চাই, যিনি হলেন ডিজিটাল মার্কেটিং এর বস- যারা ভাইকে চিনেন,আশা করি সবাই একমত হবেন"
2410,@ashanulkabir4651,সত্যিই অসাধারণ। কখন যে সময় শেষ হয়েছে বুঝতেই পারলাম না। আরও শোনার জন্য প্রস্তুত ছিলাম কিন্তু ততক্ষণে শেষ।
2411,@parthacb,This is literally the best podcast on the 2 cents podcast.  You just listen to his words.
2412,@abdullahalmehadymeraz4428,"Outstanding confident Hero. আপনি একজন নলেজ শেয়ারিং এন্ড ক্যারিং পারসন ভাইয়া অনেক ধন্যবাদ।

আপনাকে আমরা আরও অনেক ইন ডিটেলসে দেখতে চাই। "
2413,@parvezwdadm,"সারজ ফারদি ভায়ের কোর্স থেকে আলহামদুলিল্লাহ অনেককিছু শিখতে পেরেছি আলহামদুলিল্লাহ, আর এই ভিডিও থেকে তার কিছু প্লান বুঝতে পারলাম, আর কিছু না হলেও তার রিকমেন্ড করা স্টোরি টেলিং এর বইটা পড়তেই হবে"
2414,@abumuhammad9190,"মনে প্রবল জেদ+সাহস নিয়ে কাজ করতে হবে,
ফারদি ভাই উজ্জ্বল দৃষ্টান্ত ..."
2415,@thoughtscapes-official,it was a great podcast.please bring antik mahmud to this podcast next time.
2416,@shohansarkar2875,চমৎকার আলোচনা। ShahRose Fardi ভাই সত্যিকার অর্থেই একজন অসাধারণ ব্যাক্তি। 
2417,@user-sh4ll6bq3g,শুধু সফল ব্যক্তিদের নিয়ে নয় যারা সৈল নয় তাদেরকে নিয়ে ও প্রোগ্রাম করা উচিত একবার হলেও
2418,@rdvampire2789,"Thanks for sharing a lot of information.I have learnt a lot of things today.
After a lot of time i have completed watching a long video."
2419,@Sksadi10,"20 years old me watching this video.
After 5 years I want to be successful like him."
2420,@freelancersajib6803,"ফারদি ভাইয়ের কোর্স এ যা আছে, এর আগে এগুলো পাই নি। অনেক কিছু থেকে আমরা পিছিয়ে। ধন্যবাদ ফারদি ভাইয়া এমন কিছু দেয়ার জন্যে আমাদের। দোয়া করি আরো অনেকদুর এগিয়ে যান। "
2421,@faiaxakib,"Now, that's called a setup and branding "
2422,@shakilencrypted2339,Bring Numeri sattar apar from ACS. He recently generated 12 crores from a single course(2)
2423,@shahedsalman9325,"আমি Shahrose Fardi ভাই এর ফেইসবুক মার্কেটিং কোর্স করেছি।
সত্যি বলতে আসলেই বাংলাদেশে এমন একজন'ও নেই যে ওনার মতো বোঝানোর ক্ষমতা রাখে তাও এত্তো ডিপলি ভাবে ️

শুভ কামনা রইলো ভাই, আমাদের নিত্য নতুন টেকনিক শিখিয়ে সাথেই থাকিয়েন ️️"
2424,@dynamicmaker8788,"আসসালামু আলাইকুম, একদিন এই পডকাস্টে আমিও আমার সফলতার গল্প বলবো, ইনশাআল্লাহ।"
2425,@ArifulIslam-id8yl,I think this podcast will be hit 
2426,@easternalliance7496,I wish you all the best. Congratulations Mr.Fardi.
2427,@user-ex5um6el5n,"Unake deke ami amr journey start korsi… 
Purai hopeless silam … hoito kisu hobe na amk diye … but vhai k deke abr new start korlam sob… inshallah vai er sathe deka korte jabo akdin️"
2428,@EnglishandArabiclearning,অসাধারণ ! আমি ফারদি ভাইয়ার ইবুক পড়েছি ।মেসেজে কথাও হয়েছে ।উনি বলেছিলেন আমাকে হেল্প করবেন ।তারপর আর কথা হয়নি আমার ব্যস্ততার কারনে ।
2429,@serkitpolapain9204,Best Podcast...অনেক কিছু শেখার আছে
2430,@PSI420sahidul,"আমি সারি্যাজ
 ভাইয়ের ফ্রি কোর্সটা সম্পূণ করেছি। সারিয়াজ সত্যি জিনিয়াস"
2431,@OppoX3lite,"সাহরোজ ফারদি ভাইকে আমি চিনি ২ বছর থেকে... আমি উনার অনেক কোর্স কিনেছি... ads making,  animation এইগুলও...."
2432,@atiqul6490,Best Podcast... Best of luck vaiya ️
2433,@togormondol2602,"আসলে ফারদি ভাই অসাধারন একজন,উনার কাছ থেকে অনেক কিছু শেখার আছে..."
2434,@user-si1rc2sg7z,"Shahrose Fardi Recommended  book ""Building a Story Brand by Donald Miller"""
2435,@cartoonghor7748,"go ahead brother,its gonna viral and you really deserve it"
